"Date","Origin","Year","Month","DayofMonth","DayOfWeek","DepTime","CRSDepTime","ArrTime","CRSArrTime","UniqueCarrier","ActualElapsedTime","CRSElapsedTime","AirTime","ArrDelay","DepDelay","Dest","Distance","TaxiIn","TaxiOut","Cancelled","Delay","Temp","Humidity","Pressure","Events"
2008-01-06,"LAX",2008,1,6,7,1805,1755,1932,1917,"XE",87,82,63,15,10,"SMF",373,5,19,0,"Delayed",12,74,1014,"Rain"
2008-01-06,"LAX",2008,1,6,7,1556,1515,1833,1754,"UA",157,159,141,39,41,"SEA",954,4,12,0,"Delayed",12,74,1014,"Rain"
2008-01-06,"LAX",2008,1,6,7,912,910,1311,1253,"UA",359,343,318,18,2,"OGG",2486,29,12,0,"Delayed",12,74,1014,"Rain"
2008-01-06,"LAX",2008,1,6,7,706,705,1505,1525,"AA",299,320,279,-20,1,"BOS",2611,5,15,0,"in Time",12,74,1014,"Rain"
2008-01-06,"LAX",2008,1,6,7,750,750,1243,1244,"XE",173,174,138,-1,0,"ICT",1203,4,31,0,"in Time",12,74,1014,"Rain"
2008-01-06,"LAX",2008,1,6,7,1210,1155,1333,1310,"AA",83,75,46,23,15,"LAS",236,10,27,0,"Delayed",12,74,1014,"Rain"
2008-01-06,"LAX",2008,1,6,7,1933,1905,2149,2115,"WN",76,70,52,34,28,"PHX",370,4,20,0,"Delayed",12,74,1014,"Rain"
2008-01-06,"LAX",2008,1,6,7,2035,2015,2307,2249,"XE",152,154,127,18,20,"PDX",834,4,21,0,"Delayed",12,74,1014,"Rain"
2008-01-06,"LAX",2008,1,6,7,1327,1207,1750,1652,"OO",143,165,128,58,80,"SAT",1210,5,10,0,"Delayed",12,74,1014,"Rain"
2008-01-06,"LAX",2008,1,6,7,1948,1930,2109,2045,"WN",81,75,60,24,18,"OAK",337,9,12,0,"Delayed",12,74,1014,"Rain"
2008-01-06,"LAX",2008,1,6,7,1307,1200,1542,1440,"AS",155,160,140,62,67,"SEA",954,5,10,0,"Delayed",12,74,1014,"Rain"
2008-01-06,"LAX",2008,1,6,7,1559,1600,1650,1652,"OO",51,52,34,-2,-1,"SAN",109,2,15,0,"in Time",12,74,1014,"Rain"
2008-01-06,"LAX",2008,1,6,7,1628,1505,2152,2037,"NW",204,212,175,75,83,"MSP",1536,12,17,0,"Delayed",12,74,1014,"Rain"
2008-01-06,"LAX",2008,1,6,7,1858,1800,2013,1915,"WN",75,75,63,58,58,"OAK",337,5,7,0,"Delayed",12,74,1014,"Rain"
2008-01-06,"LAX",2008,1,6,7,912,900,1249,1245,"CO",337,345,315,4,12,"HNL",2556,5,17,0,"Delayed",12,74,1014,"Rain"
2008-01-07,"JFK",2008,1,7,1,801,815,1114,1139,"DL",193,204,149,-25,-14,"FLL",1069,12,32,0,"in Time",7,78,1023,"no specifiy Event"
2008-01-07,"JFK",2008,1,7,1,1249,1254,1340,1355,"OH",51,61,25,-15,-5,"BDL",106,5,21,0,"in Time",7,78,1023,"no specifiy Event"
2008-01-07,"JFK",2008,1,7,1,1800,1620,2031,1839,"OH",211,199,136,112,100,"ORD",740,8,67,0,"Delayed",7,78,1023,"no specifiy Event"
2008-01-07,"JFK",2008,1,7,1,1647,1650,1937,1950,"B6",170,180,136,-13,-3,"MCO",944,7,27,0,"in Time",7,78,1023,"no specifiy Event"
2008-01-07,"JFK",2008,1,7,1,2023,2025,2129,2208,"B6",66,103,48,-39,-2,"ROC",264,6,12,0,"in Time",7,78,1023,"no specifiy Event"
2008-01-07,"JFK",2008,1,7,1,1909,1910,2202,2230,"B6",173,200,144,-28,-1,"TPA",1005,6,23,0,"in Time",7,78,1023,"no specifiy Event"
2008-01-07,"JFK",2008,1,7,1,1550,1430,1705,1544,"OH",75,74,42,81,80,"BWI",184,5,28,0,"Delayed",7,78,1023,"no specifiy Event"
2008-01-07,"JFK",2008,1,7,1,1654,1700,2019,2019,"AA",385,379,351,0,-6,"LAX",2475,6,28,0,"in Time",7,78,1023,"no specifiy Event"
2008-01-07,"LAX",2008,1,7,1,1103,1110,1225,1219,"US",82,69,49,6,-7,"LAS",236,14,19,0,"Delayed",13,60,1014,"no specifiy Event"
2008-01-07,"LAX",2008,1,7,1,1155,1130,1304,1235,"WN",69,65,54,29,25,"SJC",308,2,13,0,"Delayed",13,60,1014,"no specifiy Event"
2008-01-07,"LAX",2008,1,7,1,1320,1255,2021,2006,"DL",241,251,209,15,25,"CVG",1900,10,22,0,"Delayed",13,60,1014,"no specifiy Event"
2008-01-07,"LAX",2008,1,7,1,2132,2135,2221,2237,"MQ",49,62,29,-16,-3,"SAN",109,6,14,0,"in Time",13,60,1014,"no specifiy Event"
2008-01-07,"LAX",2008,1,7,1,1355,1400,1509,1515,"WN",74,75,57,-6,-5,"OAK",337,4,13,0,"in Time",13,60,1014,"no specifiy Event"
2008-01-07,"LAX",2008,1,7,1,1340,1345,1558,1600,"WN",78,75,59,-2,-5,"TUS",451,3,16,0,"in Time",13,60,1014,"no specifiy Event"
2008-01-07,"LAX",2008,1,7,1,1709,1715,2004,2006,"DL",115,111,84,-2,-6,"SLC",590,16,15,0,"in Time",13,60,1014,"no specifiy Event"
2008-01-07,"LAX",2008,1,7,1,815,810,1136,1155,"AA",321,345,308,-19,5,"HNL",2556,3,10,0,"in Time",13,60,1014,"no specifiy Event"
2008-01-07,"LAX",2008,1,7,1,2135,2130,535,540,"AA",300,310,266,-5,5,"JFK",2475,10,24,0,"in Time",13,60,1014,"no specifiy Event"
2008-01-07,"LAX",2008,1,7,1,824,830,1619,1649,"CO",295,319,272,-30,-6,"EWR",2454,12,11,0,"in Time",13,60,1014,"no specifiy Event"
2008-01-07,"LAX",2008,1,7,1,728,730,845,845,"MQ",77,75,58,0,-2,"SJC",308,2,17,0,"in Time",13,60,1014,"no specifiy Event"
2008-01-07,"LAX",2008,1,7,1,2206,2205,609,608,"CO",303,303,271,1,1,"EWR",2454,10,22,0,"Delayed",13,60,1014,"no specifiy Event"
2008-01-07,"LAX",2008,1,7,1,1300,1305,2036,2059,"AS",276,294,256,-23,-5,"DCA",2311,4,16,0,"in Time",13,60,1014,"no specifiy Event"
2008-01-07,"LAX",2008,1,7,1,900,900,1238,1245,"CO",338,345,309,-7,0,"HNL",2556,7,22,0,"in Time",13,60,1014,"no specifiy Event"
2008-01-07,"LAX",2008,1,7,1,847,845,945,956,"US",58,71,44,-11,2,"LAS",236,5,9,0,"in Time",13,60,1014,"no specifiy Event"
2008-01-07,"LAX",2008,1,7,1,2051,1945,4,2303,"OO",133,138,110,61,66,"COS",833,12,11,0,"Delayed",13,60,1014,"no specifiy Event"
2008-01-07,"LAX",2008,1,7,1,2339,2345,822,755,"AA",343,310,313,27,-6,"JFK",2475,13,17,0,"Delayed",13,60,1014,"no specifiy Event"
2008-01-07,"LAX",2008,1,7,1,1338,1335,1558,1550,"WN",80,75,57,8,3,"PHX",370,6,17,0,"Delayed",13,60,1014,"no specifiy Event"
2008-01-08,"JFK",2008,1,8,2,1747,1725,2116,2058,"UA",389,393,360,18,22,"LAX",2475,7,22,0,"Delayed",9,82,1020,"no specifiy Event"
2008-01-08,"JFK",2008,1,8,2,1916,1925,2243,2311,"DL",207,226,152,-28,-9,"FLL",1069,5,50,0,"in Time",9,82,1020,"no specifiy Event"
2008-01-08,"JFK",2008,1,8,2,2035,2035,2150,2223,"OH",75,108,41,-33,0,"BTV",267,4,30,0,"in Time",9,82,1020,"no specifiy Event"
2008-01-08,"JFK",2008,1,8,2,1340,1345,1559,1617,"B6",139,152,118,-18,-5,"JAX",829,3,18,0,"in Time",9,82,1020,"no specifiy Event"
2008-01-08,"JFK",2008,1,8,2,1543,1535,1727,1720,"B6",104,105,76,7,8,"PIT",340,3,25,0,"Delayed",9,82,1020,"no specifiy Event"
2008-01-08,"LAX",2008,1,8,2,844,840,1209,1243,"UA",325,363,310,-34,4,"HNL",2556,3,12,0,"in Time",12,65,1022,"no specifiy Event"
2008-01-08,"LAX",2008,1,8,2,1740,1725,1957,1940,"WN",77,75,56,17,15,"PHX",370,9,12,0,"Delayed",12,65,1022,"no specifiy Event"
2008-01-08,"LAX",2008,1,8,2,1850,1800,2003,1920,"XE",73,80,59,43,50,"SJC",308,2,12,0,"Delayed",12,65,1022,"no specifiy Event"
2008-01-08,"LAX",2008,1,8,2,2107,2114,2329,2354,"OO",82,100,66,-25,-7,"SGU",348,3,13,0,"in Time",12,65,1022,"no specifiy Event"
2008-01-08,"LAX",2008,1,8,2,714,715,1454,1505,"AA",280,290,256,-11,-1,"MIA",2342,11,13,0,"in Time",12,65,1022,"no specifiy Event"
2008-01-08,"LAX",2008,1,8,2,725,725,818,825,"OO",53,60,37,-7,0,"SBP",155,2,14,0,"in Time",12,65,1022,"no specifiy Event"
2008-01-08,"LAX",2008,1,8,2,1555,1600,1749,1733,"MQ",114,93,89,16,-5,"MRY",267,5,20,0,"Delayed",12,65,1022,"no specifiy Event"
2008-01-08,"LAX",2008,1,8,2,2059,2015,2338,2249,"XE",159,154,131,49,44,"PDX",834,6,22,0,"Delayed",12,65,1022,"no specifiy Event"
2008-01-08,"LAX",2008,1,8,2,751,800,1105,1112,"XE",134,132,118,-7,-9,"DEN",862,6,10,0,"in Time",12,65,1022,"no specifiy Event"
2008-01-08,"LAX",2008,1,8,2,1314,1255,1920,1855,"UA",246,240,200,25,19,"ORD",1745,7,39,0,"Delayed",12,65,1022,"no specifiy Event"
2008-01-08,"LAX",2008,1,8,2,1320,1320,1603,1615,"WN",103,115,90,-12,0,"ELP",714,6,7,0,"in Time",12,65,1022,"no specifiy Event"
2008-01-08,"LAX",2008,1,8,2,1257,1254,2027,2040,"UA",270,286,251,-13,3,"IAD",2288,4,15,0,"in Time",12,65,1022,"no specifiy Event"
2008-01-08,"LAX",2008,1,8,2,1350,1345,1435,1434,"OO",45,49,27,1,5,"BFL",109,2,16,0,"Delayed",12,65,1022,"no specifiy Event"
2008-01-08,"LAX",2008,1,8,2,1959,2000,2114,2115,"WN",75,75,62,-1,-1,"OAK",337,4,9,0,"in Time",12,65,1022,"no specifiy Event"
2008-01-08,"LAX",2008,1,8,2,1710,1710,1823,1830,"MQ",73,80,56,-7,0,"FAT",209,3,14,0,"in Time",12,65,1022,"no specifiy Event"
2008-01-08,"LAX",2008,1,8,2,1932,1930,2038,2035,"WN",66,65,55,3,2,"SJC",308,3,8,0,"Delayed",12,65,1022,"no specifiy Event"
2008-01-08,"LAX",2008,1,8,2,922,930,1704,1720,"UA",282,290,263,-16,-8,"IAD",2288,6,13,0,"in Time",12,65,1022,"no specifiy Event"
2008-01-09,"JFK",2008,1,9,3,1722,1725,2116,2058,"UA",414,393,350,18,-3,"LAX",2475,16,48,0,"Delayed",13,60,1012,"Fog-Rain"
2008-01-09,"JFK",2008,1,9,3,1533,1540,1701,1730,"MQ",88,110,71,-29,-7,"RDU",426,3,14,0,"in Time",13,60,1012,"Fog-Rain"
2008-01-09,"JFK",2008,1,9,3,806,800,1155,1130,"B6",409,390,378,25,6,"SFO",2586,8,23,0,"Delayed",13,60,1012,"Fog-Rain"
2008-01-09,"JFK",2008,1,9,3,1303,1306,1556,1620,"CO",233,254,200,-24,-3,"IAH",1417,9,24,0,"in Time",13,60,1012,"Fog-Rain"
2008-01-09,"JFK",2008,1,9,3,1605,1613,1754,1818,"OH",109,125,75,-24,-8,"PIT",340,9,25,0,"in Time",13,60,1012,"Fog-Rain"
2008-01-09,"JFK",2008,1,9,3,635,645,750,807,"B6",75,82,51,-17,-10,"IAD",228,5,19,0,"in Time",13,60,1012,"Fog-Rain"
2008-01-09,"JFK",2008,1,9,3,1625,1630,1905,1850,"OH",160,140,83,15,-5,"CMH",483,8,69,0,"Delayed",13,60,1012,"Fog-Rain"
2008-01-09,"JFK",2008,1,9,3,852,900,1233,1225,"AA",401,385,353,8,-8,"LAX",2475,7,41,0,"Delayed",13,60,1012,"Fog-Rain"
2008-01-09,"JFK",2008,1,9,3,555,600,834,818,"OH",159,138,111,16,-5,"CVG",589,2,46,0,"Delayed",13,60,1012,"Fog-Rain"
2008-01-09,"LAX",2008,1,9,3,809,810,1605,1622,"UA",296,312,281,-17,-1,"JFK",2475,4,11,0,"in Time",12,77,1021,"Fog"
2008-01-09,"LAX",2008,1,9,3,1619,1625,2152,2215,"WN",213,230,204,-23,-6,"MDW",1750,5,4,0,"in Time",12,77,1021,"Fog"
2008-01-09,"LAX",2008,1,9,3,614,612,943,940,"UA",149,148,120,3,2,"DEN",862,10,19,0,"Delayed",12,77,1021,"Fog"
2008-01-09,"LAX",2008,1,9,3,825,825,1034,1037,"OO",69,72,49,-3,0,"YUM",237,5,15,0,"in Time",12,77,1021,"Fog"
2008-01-09,"LAX",2008,1,9,3,557,600,1148,1200,"UA",231,240,201,-12,-3,"ORD",1745,4,26,0,"in Time",12,77,1021,"Fog"
2008-01-09,"LAX",2008,1,9,3,2144,2145,2258,2305,"XE",74,80,53,-7,-1,"SJC",308,5,16,0,"in Time",12,77,1021,"Fog"
2008-01-09,"LAX",2008,1,9,3,634,640,1429,1441,"US",295,301,266,-12,-6,"PHL",2401,2,27,0,"in Time",12,77,1021,"Fog"
2008-01-09,"LAX",2008,1,9,3,1701,1700,1818,1815,"WN",77,75,61,3,1,"OAK",337,5,11,0,"Delayed",12,77,1021,"Fog"
2008-01-09,"LAX",2008,1,9,3,2214,2215,607,612,"US",293,297,276,-5,-1,"PHL",2401,6,11,0,"in Time",12,77,1021,"Fog"
2008-01-09,"LAX",2008,1,9,3,726,730,842,845,"MQ",76,75,57,-3,-4,"SJC",308,4,15,0,"in Time",12,77,1021,"Fog"
2008-01-09,"LAX",2008,1,9,3,2242,2231,632,621,"UA",290,290,263,11,11,"BWI",2329,6,21,0,"Delayed",12,77,1021,"Fog"
2008-01-09,"LAX",2008,1,9,3,1223,1212,1807,1753,"NW",224,221,195,14,11,"MSP",1536,8,21,0,"Delayed",12,77,1021,"Fog"
2008-01-09,"LAX",2008,1,9,3,1054,1035,1417,1342,"XE",143,127,123,35,19,"BOI",674,4,16,0,"Delayed",12,77,1021,"Fog"
2008-01-09,"LAX",2008,1,9,3,1547,1545,1839,1832,"OO",112,107,91,7,2,"SLC",590,5,16,0,"Delayed",12,77,1021,"Fog"
2008-01-09,"LAX",2008,1,9,3,924,930,1735,1750,"AA",311,320,284,-15,-6,"JFK",2475,12,15,0,"in Time",12,77,1021,"Fog"
2008-01-09,"LAX",2008,1,9,3,852,853,1018,1018,"OO",86,85,66,0,-1,"MRY",267,3,17,0,"in Time",12,77,1021,"Fog"
2008-01-09,"LAX",2008,1,9,3,702,710,1236,1245,"NW",214,215,192,-9,-8,"MEM",1619,5,17,0,"in Time",12,77,1021,"Fog"
2008-01-09,"LAX",2008,1,9,3,1712,1700,2258,2254,"UA",226,234,208,4,12,"ORD",1745,3,15,0,"Delayed",12,77,1021,"Fog"
2008-01-09,"LAX",2008,1,9,3,1247,1240,1833,1835,"WN",226,235,207,-2,7,"MDW",1750,5,14,0,"in Time",12,77,1021,"Fog"
2008-01-09,"LAX",2008,1,9,3,830,825,1603,1610,"AA",273,285,255,-7,5,"MIA",2342,7,11,0,"in Time",12,77,1021,"Fog"
2008-01-09,"LAX",2008,1,9,3,849,855,1649,1704,"UA",300,309,277,-15,-6,"PHL",2401,5,18,0,"in Time",12,77,1021,"Fog"
2008-01-09,"LAX",2008,1,9,3,826,830,923,929,"MQ",57,59,33,-6,-4,"SAN",109,3,21,0,"in Time",12,77,1021,"Fog"
2008-01-09,"LAX",2008,1,9,3,738,729,1315,1332,"UA",217,243,201,-17,9,"ORD",1745,5,11,0,"in Time",12,77,1021,"Fog"
2008-01-09,"LAX",2008,1,9,3,1915,1900,2150,2137,"XE",155,157,136,13,15,"GEG",945,7,12,0,"Delayed",12,77,1021,"Fog"
2008-01-10,"JFK",2008,1,10,4,1605,1610,1748,1826,"OH",103,136,83,-38,-5,"RDU",426,3,17,0,"in Time",7,52,1021,"Rain"
2008-01-10,"JFK",2008,1,10,4,1447,1450,1746,1747,"B6",179,177,150,-1,-3,"FLL",1069,4,25,0,"in Time",7,52,1021,"Rain"
2008-01-10,"JFK",2008,1,10,4,2018,2020,2140,2200,"B6",82,100,50,-20,-2,"PWM",274,3,29,0,"in Time",7,52,1021,"Rain"
2008-01-10,"JFK",2008,1,10,4,1900,1825,2121,2045,"MQ",201,200,139,36,35,"ORD",740,5,57,0,"Delayed",7,52,1021,"Rain"
2008-01-10,"JFK",2008,1,10,4,901,900,1218,1225,"AA",377,385,333,-7,1,"LAX",2475,23,21,0,"in Time",7,52,1021,"Rain"
2008-01-10,"JFK",2008,1,10,4,1112,1115,1413,1430,"B6",361,375,341,-17,-3,"LGB",2465,3,17,0,"in Time",7,52,1021,"Rain"
2008-01-10,"JFK",2008,1,10,4,942,940,1235,1242,"US",353,362,318,-7,2,"LAS",2248,6,29,0,"in Time",7,52,1021,"Rain"
2008-01-10,"JFK",2008,1,10,4,758,805,918,941,"B6",80,96,62,-23,-7,"RIC",288,6,12,0,"in Time",7,52,1021,"Rain"
2008-01-10,"JFK",2008,1,10,4,637,645,920,926,"B6",343,341,304,-6,-8,"LAS",2248,12,27,0,"in Time",7,52,1021,"Rain"
2008-01-10,"JFK",2008,1,10,4,917,910,1404,1410,"B6",227,240,194,-6,7,"SJU",1597,4,29,0,"in Time",7,52,1021,"Rain"
2008-01-10,"LAX",2008,1,10,4,1912,1914,2003,2008,"OO",51,54,34,-5,-2,"SMX",135,3,14,0,"in Time",12,74,1020,"Fog"
2008-01-10,"LAX",2008,1,10,4,1601,1602,1646,1648,"OO",45,46,28,-2,-1,"CLD",86,4,13,0,"in Time",12,74,1020,"Fog"
2008-01-10,"LAX",2008,1,10,4,1640,1640,1739,1745,"WN",59,65,44,-6,0,"LAS",236,5,10,0,"in Time",12,74,1020,"Fog"
2008-01-10,"LAX",2008,1,10,4,936,940,1645,1640,"NW",249,240,225,5,-4,"IND",1814,8,16,0,"Delayed",12,74,1020,"Fog"
2008-01-10,"LAX",2008,1,10,4,1621,1620,1727,1740,"WN",66,80,55,-13,1,"SFO",337,4,7,0,"in Time",12,74,1020,"Fog"
2008-01-10,"LAX",2008,1,10,4,1241,1245,1545,1550,"OO",124,125,98,-5,-4,"ASE",737,4,22,0,"in Time",12,74,1020,"Fog"
2008-01-10,"LAX",2008,1,10,4,11,2350,708,657,"DL",237,247,209,11,21,"ATL",1946,9,19,0,"Delayed",12,74,1020,"Fog"
2008-01-10,"LAX",2008,1,10,4,1426,1428,1644,1639,"OO",78,71,58,5,-2,"YUM",237,4,16,0,"Delayed",12,74,1020,"Fog"
2008-01-10,"LAX",2008,1,10,4,556,600,727,719,"UA",91,79,68,8,-4,"SFO",337,10,13,0,"Delayed",12,74,1020,"Fog"
2008-01-10,"LAX",2008,1,10,4,954,1000,1051,1048,"OO",57,48,31,3,-6,"SAN",109,5,21,0,"Delayed",12,74,1020,"Fog"
2008-01-10,"LAX",2008,1,10,4,1915,1925,2133,2147,"US",78,82,56,-14,-10,"PHX",370,7,15,0,"in Time",12,74,1020,"Fog"
2008-01-11,"JFK",2008,1,11,5,1942,1945,2325,2341,"DL",403,416,333,-16,-3,"LAX",2475,11,59,0,"in Time",8,81,1008,"Fog-Rain-Thunderstorm"
2008-01-11,"JFK",2008,1,11,5,1956,1925,2325,2311,"DL",209,226,153,14,31,"FLL",1069,5,51,0,"Delayed",8,81,1008,"Fog-Rain-Thunderstorm"
2008-01-11,"JFK",2008,1,11,5,910,825,1155,1028,"OH",165,123,73,87,45,"PIT",340,6,86,0,"Delayed",8,81,1008,"Fog-Rain-Thunderstorm"
2008-01-11,"JFK",2008,1,11,5,2025,1550,2242,1816,"OH",137,146,88,266,275,"DTW",508,8,41,0,"Delayed",8,81,1008,"Fog-Rain-Thunderstorm"
2008-01-11,"JFK",2008,1,11,5,620,625,718,735,"B6",58,70,29,-17,-5,"BOS",187,6,23,0,"in Time",8,81,1008,"Fog-Rain-Thunderstorm"
2008-01-11,"JFK",2008,1,11,5,1139,1124,1358,1335,"NW",199,191,148,23,15,"MSP",1028,3,48,0,"Delayed",8,81,1008,"Fog-Rain-Thunderstorm"
2008-01-11,"JFK",2008,1,11,5,1152,810,1509,1120,"B6",197,190,152,229,222,"TPA",1005,4,41,0,"Delayed",8,81,1008,"Fog-Rain-Thunderstorm"
2008-01-11,"JFK",2008,1,11,5,1013,930,1231,1119,"B6",198,169,122,72,43,"ORD",740,3,73,0,"Delayed",8,81,1008,"Fog-Rain-Thunderstorm"
2008-01-11,"JFK",2008,1,11,5,1208,1210,1344,1335,"B6",96,85,60,9,-2,"BUF",301,2,34,0,"Delayed",8,81,1008,"Fog-Rain-Thunderstorm"
2008-01-11,"LAX",2008,1,11,5,1632,1635,1721,1740,"MQ",49,65,34,-19,-3,"SAN",109,3,12,0,"in Time",13,77,1017,"Fog"
2008-01-11,"LAX",2008,1,11,5,1611,1615,1929,1935,"UA",138,140,114,-6,-4,"DEN",862,6,18,0,"in Time",13,77,1017,"Fog"
2008-01-11,"LAX",2008,1,11,5,1823,1805,1911,1858,"OO",48,53,33,13,18,"SAN",109,4,11,0,"Delayed",13,77,1017,"Fog"
2008-01-11,"LAX",2008,1,11,5,908,900,1031,1020,"WN",83,80,71,11,8,"SMF",373,5,7,0,"Delayed",13,77,1017,"Fog"
2008-01-11,"LAX",2008,1,11,5,118,110,554,600,"AA",156,170,131,-6,8,"DFW",1235,8,17,0,"in Time",13,77,1017,"Fog"
2008-01-11,"LAX",2008,1,11,5,1803,1755,1925,1923,"XE",82,88,59,2,8,"SFO",337,3,20,0,"Delayed",13,77,1017,"Fog"
2008-01-11,"LAX",2008,1,11,5,2202,2205,530,550,"AA",268,285,244,-20,-3,"IAD",2288,7,17,0,"in Time",13,77,1017,"Fog"
2008-01-11,"LAX",2008,1,11,5,1000,957,1539,1600,"UA",219,243,202,-21,3,"ORD",1745,5,12,0,"in Time",13,77,1017,"Fog"
2008-01-11,"LAX",2008,1,11,5,1255,1255,1826,1840,"WN",211,225,197,-14,0,"BNA",1797,4,10,0,"in Time",13,77,1017,"Fog"
2008-01-11,"LAX",2008,1,11,5,1815,1820,2036,2036,"OO",81,76,60,0,-5,"YUM",237,4,17,0,"in Time",13,77,1017,"Fog"
2008-01-11,"LAX",2008,1,11,5,1935,1935,17,25,"AA",162,170,141,-8,0,"DFW",1235,6,15,0,"in Time",13,77,1017,"Fog"
2008-01-11,"LAX",2008,1,11,5,620,624,711,715,"OO",51,51,31,-4,-4,"SAN",109,4,16,0,"in Time",13,77,1017,"Fog"
2008-01-11,"LAX",2008,1,11,5,1353,1355,2054,2108,"DL",241,253,213,-14,-2,"ATL",1946,9,19,0,"in Time",13,77,1017,"Fog"
2008-01-11,"LAX",2008,1,11,5,1232,1235,1406,1357,"OO",94,82,74,9,-3,"MRY",267,3,17,0,"Delayed",13,77,1017,"Fog"
2008-01-11,"LAX",2008,1,11,5,1358,1400,1447,1453,"OO",49,53,28,-6,-2,"SAN",109,4,17,0,"in Time",13,77,1017,"Fog"
2008-01-11,"LAX",2008,1,11,5,947,945,1521,1540,"WN",214,235,200,-19,2,"MDW",1750,6,8,0,"in Time",13,77,1017,"Fog"
2008-01-11,"LAX",2008,1,11,5,723,725,1422,1452,"US",239,267,227,-30,-2,"CLT",2125,3,9,0,"in Time",13,77,1017,"Fog"
2008-01-12,"JFK",2008,1,12,6,621,630,937,945,"AA",376,375,338,-8,-9,"LAX",2475,7,31,0,"in Time",7,62,1017,"no specifiy Event"
2008-01-12,"JFK",2008,1,12,6,600,605,905,941,"UA",365,396,347,-36,-5,"SFO",2586,5,13,0,"in Time",7,62,1017,"no specifiy Event"
2008-01-12,"JFK",2008,1,12,6,2247,2255,2353,14,"B6",66,79,41,-21,-8,"BTV",267,3,22,0,"in Time",7,62,1017,"no specifiy Event"
2008-01-12,"JFK",2008,1,12,6,749,750,931,942,"B6",102,112,79,-11,-1,"RDU",426,4,19,0,"in Time",7,62,1017,"no specifiy Event"
2008-01-12,"JFK",2008,1,12,6,1105,1105,1257,1254,"OH",112,109,74,3,0,"PIT",340,7,31,0,"Delayed",7,62,1017,"no specifiy Event"
2008-01-12,"JFK",2008,1,12,6,855,905,1050,1114,"OH",115,129,86,-24,-10,"CMH",483,5,24,0,"in Time",7,62,1017,"no specifiy Event"
2008-01-12,"JFK",2008,1,12,6,1543,1530,1853,1856,"AA",370,386,333,-3,13,"SFO",2586,6,31,0,"in Time",7,62,1017,"no specifiy Event"
2008-01-12,"JFK",2008,1,12,6,650,655,953,1000,"B6",183,185,158,-7,-5,"FLL",1069,4,21,0,"in Time",7,62,1017,"no specifiy Event"
2008-01-12,"LAX",2008,1,12,6,1454,1455,1546,1548,"OO",52,53,30,-2,-1,"SAN",109,5,17,0,"in Time",16,63,1018,"no specifiy Event"
2008-01-12,"LAX",2008,1,12,6,1925,1915,2227,2157,"OO",122,102,86,30,10,"SLC",590,6,30,0,"Delayed",16,63,1018,"no specifiy Event"
2008-01-12,"LAX",2008,1,12,6,1658,1650,2029,2025,"AA",331,335,309,4,8,"OGG",2486,9,13,0,"Delayed",16,63,1018,"no specifiy Event"
2008-01-12,"LAX",2008,1,12,6,1143,1144,1541,1547,"UA",358,363,339,-6,-1,"HNL",2556,4,15,0,"in Time",16,63,1018,"no specifiy Event"
2008-01-12,"LAX",2008,1,12,6,1156,1158,1316,1314,"OO",80,76,53,2,-2,"SJC",308,4,23,0,"Delayed",16,63,1018,"no specifiy Event"
2008-01-12,"LAX",2008,1,12,6,1054,1059,1153,1153,"OO",59,54,32,0,-5,"PSP",110,5,22,0,"in Time",16,63,1018,"no specifiy Event"
2008-01-12,"LAX",2008,1,12,6,602,605,921,929,"UA",139,144,118,-8,-3,"DEN",862,6,15,0,"in Time",16,63,1018,"no specifiy Event"
2008-01-12,"LAX",2008,1,12,6,1822,1825,1922,1921,"OO",60,56,35,1,-3,"IYK",123,4,21,0,"Delayed",16,63,1018,"no specifiy Event"
2008-01-12,"LAX",2008,1,12,6,1110,940,1226,1108,"XE",76,88,58,78,90,"SFO",337,4,14,0,"Delayed",16,63,1018,"no specifiy Event"
2008-01-12,"LAX",2008,1,12,6,1501,1429,1823,1747,"UA",142,138,110,36,32,"DEN",862,7,25,0,"Delayed",16,63,1018,"no specifiy Event"
2008-01-13,"JFK",2008,1,13,7,1946,1950,2118,2120,"MQ",92,90,54,-2,-4,"DCA",213,4,34,0,"in Time",4,65,1020,"Rain"
2008-01-13,"JFK",2008,1,13,7,2024,1700,2312,2020,"AA",348,380,308,172,204,"SEA",2421,6,34,0,"Delayed",4,65,1020,"Rain"
2008-01-13,"JFK",2008,1,13,7,1601,1605,1847,1915,"B6",346,370,316,-28,-4,"LGB",2465,4,26,0,"in Time",4,65,1020,"Rain"
2008-01-13,"JFK",2008,1,13,7,1126,1130,1558,1440,"AA",272,190,210,78,-4,"MIA",1090,15,47,0,"Delayed",4,65,1020,"Rain"
2008-01-13,"JFK",2008,1,13,7,807,810,1150,1120,"B6",223,190,196,30,-3,"TPA",1005,3,24,0,"Delayed",4,65,1020,"Rain"
2008-01-13,"JFK",2008,1,13,7,632,635,1141,1125,"AA",249,230,215,16,-3,"SJU",1597,7,27,0,"Delayed",4,65,1020,"Rain"
2008-01-13,"JFK",2008,1,13,7,1629,1630,2021,2020,"DL",352,350,271,1,-1,"SLC",1989,8,73,0,"Delayed",4,65,1020,"Rain"
2008-01-13,"JFK",2008,1,13,7,1310,1315,1418,1429,"B6",68,74,42,-11,-5,"BTV",267,4,22,0,"in Time",4,65,1020,"Rain"
2008-01-13,"JFK",2008,1,13,7,919,925,1037,1104,"B6",78,99,51,-27,-6,"ROC",264,7,20,0,"in Time",4,65,1020,"Rain"
